## ROI	Slice	EdU	X	Y	Cy5	FociPerCell	Condition
307	23	197.15529539463483	235.0	698.0	7876	1	shSTN1_H2O2
314	24	3692.963978849967	153.0	199.0	6368	10	shSTN1_H2O2
314	24	3692.963978849967	159.0	156.0	4807	10	shSTN1_H2O2
314	24	3692.963978849967	175.0	237.0	4344	10	shSTN1_H2O2
314	24	3692.963978849967	194.0	182.0	6751	10	shSTN1_H2O2
314	24	3692.963978849967	200.0	165.0	5962	10	shSTN1_H2O2
314	24	3692.963978849967	221.0	157.0	5239	10	shSTN1_H2O2
314	24	3692.963978849967	225.0	180.0	6379	10	shSTN1_H2O2
314	24	3692.963978849967	227.0	208.0	4955	10	shSTN1_H2O2
314	24	3692.963978849967	230.0	182.0	5853	10	shSTN1_H2O2
314	24	3692.963978849967	234.0	166.0	7044	10	shSTN1_H2O2
318	24	4070.779192825112	624.0	441.0	4121	11	shSTN1_H2O2
318	24	4070.779192825112	657.0	445.0	8329	11	shSTN1_H2O2
318	24	4070.779192825112	677.0	493.0	6096	11	shSTN1_H2O2
318	24	4070.779192825112	682.0	434.0	4775	11	shSTN1_H2O2
318	24	4070.779192825112	682.0	439.0	4926	11	shSTN1_H2O2
318	24	4070.779192825112	692.0	549.0	4727	11	shSTN1_H2O2
318	24	4070.779192825112	693.0	482.0	10571	11	shSTN1_H2O2
318	24	4070.779192825112	696.0	541.0	10152	11	shSTN1_H2O2
318	24	4070.779192825112	703.0	484.0	5467	11	shSTN1_H2O2
318	24	4070.779192825112	719.0	529.0	4124	11	shSTN1_H2O2
318	24	4070.779192825112	721.0	483.0	4623	11	shSTN1_H2O2
319	24	4508.731834434277	391.0	585.0	4405	4	shSTN1_H2O2
319	24	4508.731834434277	393.0	561.0	4517	4	shSTN1_H2O2
319	24	4508.731834434277	399.0	474.0	4220	4	shSTN1_H2O2
319	24	4508.731834434277	402.0	552.0	4829	4	shSTN1_H2O2
321	24	6348.313339301701	539.0	689.0	4617	2	shSTN1_H2O2
321	24	6348.313339301701	589.0	714.0	5086	2	shSTN1_H2O2
324	25	5469.58073433087	64.0	118.0	4594	4	shSTN1_H2O2
324	25	5469.58073433087	66.0	145.0	4952	4	shSTN1_H2O2
324	25	5469.58073433087	111.0	86.0	4513	4	shSTN1_H2O2
324	25	5469.58073433087	149.0	139.0	5152	4	shSTN1_H2O2
325	25	4369.846207497821	400.0	95.0	4831	1	shSTN1_H2O2
326	25	4698.815090041224	574.0	344.0	4120	11	shSTN1_H2O2
326	25	4698.815090041224	592.0	331.0	4399	11	shSTN1_H2O2
326	25	4698.815090041224	619.0	252.0	5191	11	shSTN1_H2O2
326	25	4698.815090041224	624.0	279.0	7048	11	shSTN1_H2O2
326	25	4698.815090041224	629.0	368.0	4871	11	shSTN1_H2O2
326	25	4698.815090041224	634.0	350.0	5610	11	shSTN1_H2O2
326	25	4698.815090041224	643.0	250.0	5386	11	shSTN1_H2O2
326	25	4698.815090041224	648.0	309.0	6287	11	shSTN1_H2O2
326	25	4698.815090041224	651.0	236.0	4274	11	shSTN1_H2O2
326	25	4698.815090041224	677.0	319.0	4815	11	shSTN1_H2O2
326	25	4698.815090041224	686.0	255.0	6199	11	shSTN1_H2O2
327	25	9253.890480782477	253.0	281.0	3938	1	shSTN1_H2O2
328	25	10001.655944972159	102.0	274.0	5344	3	shSTN1_H2O2
328	25	10001.655944972159	110.0	347.0	4714	3	shSTN1_H2O2
328	25	10001.655944972159	161.0	336.0	4409	3	shSTN1_H2O2
329	25	208.0409840586905	776.0	332.0	4256	11	shSTN1_H2O2
329	25	208.0409840586905	796.0	419.0	6330	11	shSTN1_H2O2
329	25	208.0409840586905	802.0	409.0	4396	11	shSTN1_H2O2
329	25	208.0409840586905	804.0	296.0	6847	11	shSTN1_H2O2
329	25	208.0409840586905	832.0	401.0	16029	11	shSTN1_H2O2
329	25	208.0409840586905	854.0	301.0	7053	11	shSTN1_H2O2
329	25	208.0409840586905	866.0	404.0	9562	11	shSTN1_H2O2
329	25	208.0409840586905	869.0	369.0	5299	11	shSTN1_H2O2
329	25	208.0409840586905	871.0	332.0	8521	11	shSTN1_H2O2
329	25	208.0409840586905	872.0	355.0	4667	11	shSTN1_H2O2
329	25	208.0409840586905	877.0	338.0	7830	11	shSTN1_H2O2
330	25	5818.661787169042	401.0	496.0	5101	7	shSTN1_H2O2
330	25	5818.661787169042	409.0	499.0	6838	7	shSTN1_H2O2
330	25	5818.661787169042	418.0	443.0	6265	7	shSTN1_H2O2
330	25	5818.661787169042	436.0	473.0	5116	7	shSTN1_H2O2
330	25	5818.661787169042	445.0	488.0	7676	7	shSTN1_H2O2
330	25	5818.661787169042	468.0	460.0	8485	7	shSTN1_H2O2
330	25	5818.661787169042	526.0	450.0	7054	7	shSTN1_H2O2
331	25	10428.434028219142	177.0	463.0	4342	4	shSTN1_H2O2
331	25	10428.434028219142	180.0	515.0	4445	4	shSTN1_H2O2
331	25	10428.434028219142	217.0	510.0	6689	4	shSTN1_H2O2
331	25	10428.434028219142	281.0	523.0	4610	4	shSTN1_H2O2
332	25	191.80238778705638	708.0	606.0	6138	12	shSTN1_H2O2
332	25	191.80238778705638	717.0	627.0	4924	12	shSTN1_H2O2
332	25	191.80238778705638	734.0	645.0	4146	12	shSTN1_H2O2
332	25	191.80238778705638	735.0	610.0	4399	12	shSTN1_H2O2
332	25	191.80238778705638	743.0	613.0	5541	12	shSTN1_H2O2
332	25	191.80238778705638	749.0	610.0	5738	12	shSTN1_H2O2
332	25	191.80238778705638	761.0	653.0	5434	12	shSTN1_H2O2
332	25	191.80238778705638	763.0	598.0	4977	12	shSTN1_H2O2
332	25	191.80238778705638	769.0	710.0	5380	12	shSTN1_H2O2
332	25	191.80238778705638	772.0	590.0	5269	12	shSTN1_H2O2
332	25	191.80238778705638	774.0	670.0	5233	12	shSTN1_H2O2
332	25	191.80238778705638	783.0	667.0	6154	12	shSTN1_H2O2
334	25	219.5321791296111	189.0	760.0	5036	1	shSTN1_H2O2
342	26	11412.159337385294	789.0	364.0	5114	7	shSTN1
342	26	11412.159337385294	792.0	374.0	8154	7	shSTN1
342	26	11412.159337385294	795.0	351.0	4205	7	shSTN1
342	26	11412.159337385294	812.0	399.0	4276	7	shSTN1
342	26	11412.159337385294	841.0	420.0	4423	7	shSTN1
342	26	11412.159337385294	848.0	413.0	4340	7	shSTN1
342	26	11412.159337385294	849.0	367.0	6411	7	shSTN1
343	26	10729.204960994637	648.0	461.0	6459	11	shSTN1
343	26	10729.204960994637	663.0	472.0	4002	11	shSTN1
343	26	10729.204960994637	667.0	484.0	5038	11	shSTN1
343	26	10729.204960994637	679.0	434.0	6272	11	shSTN1
343	26	10729.204960994637	684.0	511.0	4273	11	shSTN1
343	26	10729.204960994637	698.0	368.0	5950	11	shSTN1
343	26	10729.204960994637	710.0	375.0	4339	11	shSTN1
343	26	10729.204960994637	714.0	461.0	4870	11	shSTN1
343	26	10729.204960994637	716.0	479.0	5038	11	shSTN1
343	26	10729.204960994637	734.0	449.0	4059	11	shSTN1
343	26	10729.204960994637	734.0	462.0	4197	11	shSTN1
346	26	5151.24242815628	492.0	568.0	4642	7	shSTN1
346	26	5151.24242815628	496.0	529.0	4435	7	shSTN1
346	26	5151.24242815628	499.0	519.0	4973	7	shSTN1
346	26	5151.24242815628	538.0	492.0	4632	7	shSTN1
346	26	5151.24242815628	554.0	553.0	4262	7	shSTN1
346	26	5151.24242815628	557.0	568.0	9957	7	shSTN1
346	26	5151.24242815628	584.0	478.0	6353	7	shSTN1
347	26	6921.166690909091	260.0	605.0	5027	4	shSTN1
347	26	6921.166690909091	263.0	596.0	4990	4	shSTN1
347	26	6921.166690909091	271.0	581.0	6317	4	shSTN1
347	26	6921.166690909091	332.0	537.0	4837	4	shSTN1
348	26	10095.68637013916	728.0	605.0	4585	10	shSTN1
348	26	10095.68637013916	731.0	642.0	4733	10	shSTN1
348	26	10095.68637013916	753.0	584.0	5581	10	shSTN1
348	26	10095.68637013916	761.0	565.0	4628	10	shSTN1
348	26	10095.68637013916	772.0	638.0	4941	10	shSTN1
348	26	10095.68637013916	779.0	652.0	5379	10	shSTN1
348	26	10095.68637013916	781.0	568.0	5066	10	shSTN1
348	26	10095.68637013916	793.0	626.0	4169	10	shSTN1
348	26	10095.68637013916	809.0	637.0	5156	10	shSTN1
348	26	10095.68637013916	816.0	577.0	4026	10	shSTN1
349	26	8272.980641874681	456.0	661.0	4541	10	shSTN1
349	26	8272.980641874681	467.0	680.0	4194	10	shSTN1
349	26	8272.980641874681	500.0	688.0	4165	10	shSTN1
349	26	8272.980641874681	510.0	709.0	6934	10	shSTN1
349	26	8272.980641874681	511.0	644.0	4065	10	shSTN1
349	26	8272.980641874681	515.0	725.0	4603	10	shSTN1
349	26	8272.980641874681	523.0	712.0	4344	10	shSTN1
349	26	8272.980641874681	529.0	731.0	9379	10	shSTN1
349	26	8272.980641874681	552.0	678.0	4459	10	shSTN1
349	26	8272.980641874681	567.0	743.0	7256	10	shSTN1
351	26	9413.718165206981	315.0	801.0	8714	2	shSTN1
351	26	9413.718165206981	345.0	851.0	5484	2	shSTN1
352	26	13080.32585499316	570.0	882.0	4241	9	shSTN1
352	26	13080.32585499316	579.0	886.0	5740	9	shSTN1
352	26	13080.32585499316	581.0	841.0	8464	9	shSTN1
352	26	13080.32585499316	586.0	818.0	5901	9	shSTN1
352	26	13080.32585499316	609.0	860.0	4100	9	shSTN1
352	26	13080.32585499316	615.0	784.0	4051	9	shSTN1
352	26	13080.32585499316	622.0	896.0	7771	9	shSTN1
352	26	13080.32585499316	633.0	820.0	5574	9	shSTN1
352	26	13080.32585499316	651.0	850.0	4287	9	shSTN1
354	26	548.8302947052947	651.0	850.0	4287	1	shSTN1
355	27	275.98509085261685	822.0	121.0	4904	1	shSTN1
356	27	336.47827631111636	204.0	316.0	4109	3	shSTN1
356	27	336.47827631111636	215.0	295.0	4084	3	shSTN1
356	27	336.47827631111636	220.0	283.0	4245	3	shSTN1
357	27	289.69631342865154	357.0	259.0	4885	1	shSTN1
358	27	10056.655862160022	599.0	265.0	4759	17	shSTN1
358	27	10056.655862160022	617.0	297.0	8997	17	shSTN1
358	27	10056.655862160022	624.0	245.0	7107	17	shSTN1
358	27	10056.655862160022	624.0	288.0	4622	17	shSTN1
358	27	10056.655862160022	632.0	254.0	6256	17	shSTN1
358	27	10056.655862160022	643.0	296.0	4287	17	shSTN1
358	27	10056.655862160022	649.0	258.0	8586	17	shSTN1
358	27	10056.655862160022	653.0	260.0	9424	17	shSTN1
358	27	10056.655862160022	655.0	333.0	8088	17	shSTN1
358	27	10056.655862160022	658.0	301.0	7514	17	shSTN1
358	27	10056.655862160022	661.0	291.0	5738	17	shSTN1
358	27	10056.655862160022	665.0	341.0	5338	17	shSTN1
358	27	10056.655862160022	679.0	325.0	4118	17	shSTN1
358	27	10056.655862160022	695.0	288.0	8396	17	shSTN1
358	27	10056.655862160022	700.0	254.0	5260	17	shSTN1
358	27	10056.655862160022	704.0	356.0	6268	17	shSTN1
358	27	10056.655862160022	712.0	317.0	5731	17	shSTN1
359	27	9676.887945937451	617.0	440.0	8974	19	shSTN1
359	27	9676.887945937451	628.0	430.0	5999	19	shSTN1
359	27	9676.887945937451	639.0	434.0	4647	19	shSTN1
359	27	9676.887945937451	644.0	429.0	5289	19	shSTN1
359	27	9676.887945937451	655.0	441.0	4848	19	shSTN1
359	27	9676.887945937451	660.0	479.0	4053	19	shSTN1
359	27	9676.887945937451	664.0	422.0	4669	19	shSTN1
359	27	9676.887945937451	671.0	417.0	5663	19	shSTN1
359	27	9676.887945937451	677.0	457.0	6734	19	shSTN1
359	27	9676.887945937451	692.0	472.0	6822	19	shSTN1
359	27	9676.887945937451	696.0	392.0	5794	19	shSTN1
359	27	9676.887945937451	701.0	456.0	5683	19	shSTN1
359	27	9676.887945937451	711.0	426.0	5861	19	shSTN1
359	27	9676.887945937451	713.0	435.0	4243	19	shSTN1
359	27	9676.887945937451	719.0	455.0	4621	19	shSTN1
359	27	9676.887945937451	720.0	422.0	7703	19	shSTN1
359	27	9676.887945937451	725.0	401.0	7793	19	shSTN1
359	27	9676.887945937451	728.0	432.0	4835	19	shSTN1
359	27	9676.887945937451	734.0	445.0	7101	19	shSTN1
360	27	10228.863471752777	353.0	495.0	4958	24	shSTN1
360	27	10228.863471752777	354.0	534.0	8614	24	shSTN1
360	27	10228.863471752777	355.0	479.0	5573	24	shSTN1
360	27	10228.863471752777	356.0	543.0	6756	24	shSTN1
360	27	10228.863471752777	359.0	490.0	4948	24	shSTN1
360	27	10228.863471752777	368.0	529.0	7520	24	shSTN1
360	27	10228.863471752777	369.0	559.0	5501	24	shSTN1
360	27	10228.863471752777	376.0	503.0	5532	24	shSTN1
360	27	10228.863471752777	378.0	547.0	10445	24	shSTN1
360	27	10228.863471752777	382.0	510.0	4637	24	shSTN1
360	27	10228.863471752777	386.0	427.0	8431	24	shSTN1
360	27	10228.863471752777	393.0	488.0	6908	24	shSTN1
360	27	10228.863471752777	399.0	560.0	4792	24	shSTN1
360	27	10228.863471752777	400.0	461.0	7679	24	shSTN1
360	27	10228.863471752777	404.0	457.0	5434	24	shSTN1
360	27	10228.863471752777	411.0	484.0	6016	24	shSTN1
360	27	10228.863471752777	414.0	507.0	5643	24	shSTN1
360	27	10228.863471752777	418.0	437.0	6379	24	shSTN1
360	27	10228.863471752777	424.0	487.0	4237	24	shSTN1
360	27	10228.863471752777	430.0	454.0	4428	24	shSTN1
360	27	10228.863471752777	440.0	490.0	7594	24	shSTN1
360	27	10228.863471752777	442.0	478.0	10364	24	shSTN1
360	27	10228.863471752777	445.0	461.0	5118	24	shSTN1
360	27	10228.863471752777	446.0	485.0	5094	24	shSTN1
361	27	3884.0789264729237	485.0	492.0	10706	19	shSTN1
361	27	3884.0789264729237	491.0	487.0	10725	19	shSTN1
361	27	3884.0789264729237	496.0	516.0	8906	19	shSTN1
361	27	3884.0789264729237	501.0	464.0	6352	19	shSTN1
361	27	3884.0789264729237	506.0	469.0	6152	19	shSTN1
361	27	3884.0789264729237	513.0	504.0	11192	19	shSTN1
361	27	3884.0789264729237	517.0	537.0	6174	19	shSTN1
361	27	3884.0789264729237	521.0	519.0	11140	19	shSTN1
361	27	3884.0789264729237	527.0	552.0	12375	19	shSTN1
361	27	3884.0789264729237	534.0	539.0	5664	19	shSTN1
361	27	3884.0789264729237	545.0	546.0	4323	19	shSTN1
361	27	3884.0789264729237	547.0	466.0	7302	19	shSTN1
361	27	3884.0789264729237	562.0	531.0	7885	19	shSTN1
361	27	3884.0789264729237	565.0	523.0	7565	19	shSTN1
361	27	3884.0789264729237	569.0	497.0	6902	19	shSTN1
361	27	3884.0789264729237	570.0	508.0	9313	19	shSTN1
361	27	3884.0789264729237	579.0	494.0	10726	19	shSTN1
361	27	3884.0789264729237	587.0	497.0	5504	19	shSTN1
361	27	3884.0789264729237	587.0	502.0	7764	19	shSTN1
363	27	567.1542932263199	711.0	549.0	5533	23	shSTN1
363	27	567.1542932263199	716.0	539.0	6602	23	shSTN1
363	27	567.1542932263199	720.0	547.0	11400	23	shSTN1
363	27	567.1542932263199	725.0	556.0	7644	23	shSTN1
363	27	567.1542932263199	727.0	613.0	17993	23	shSTN1
363	27	567.1542932263199	738.0	527.0	10665	23	shSTN1
363	27	567.1542932263199	747.0	567.0	6299	23	shSTN1
363	27	567.1542932263199	749.0	517.0	5956	23	shSTN1
363	27	567.1542932263199	752.0	530.0	6487	23	shSTN1
363	27	567.1542932263199	753.0	562.0	6222	23	shSTN1
363	27	567.1542932263199	758.0	547.0	4368	23	shSTN1
363	27	567.1542932263199	766.0	557.0	10427	23	shSTN1
363	27	567.1542932263199	766.0	623.0	5934	23	shSTN1
363	27	567.1542932263199	768.0	584.0	7249	23	shSTN1
363	27	567.1542932263199	773.0	608.0	9932	23	shSTN1
363	27	567.1542932263199	785.0	551.0	8680	23	shSTN1
363	27	567.1542932263199	788.0	593.0	20874	23	shSTN1
363	27	567.1542932263199	788.0	606.0	10791	23	shSTN1
363	27	567.1542932263199	797.0	603.0	4832	23	shSTN1
363	27	567.1542932263199	806.0	584.0	13923	23	shSTN1
363	27	567.1542932263199	813.0	546.0	9870	23	shSTN1
363	27	567.1542932263199	813.0	560.0	8380	23	shSTN1
363	27	567.1542932263199	815.0	573.0	7477	23	shSTN1
364	27	426.2774429871204	573.0	651.0	8946	14	shSTN1
364	27	426.2774429871204	577.0	649.0	6731	14	shSTN1
364	27	426.2774429871204	580.0	602.0	4502	14	shSTN1
364	27	426.2774429871204	580.0	619.0	6163	14	shSTN1
364	27	426.2774429871204	589.0	637.0	5192	14	shSTN1
364	27	426.2774429871204	597.0	576.0	4388	14	shSTN1
364	27	426.2774429871204	599.0	642.0	4741	14	shSTN1
364	27	426.2774429871204	600.0	591.0	6457	14	shSTN1
364	27	426.2774429871204	600.0	601.0	6220	14	shSTN1
364	27	426.2774429871204	607.0	599.0	6344	14	shSTN1
364	27	426.2774429871204	612.0	604.0	5142	14	shSTN1
364	27	426.2774429871204	620.0	606.0	10960	14	shSTN1
364	27	426.2774429871204	627.0	611.0	5449	14	shSTN1
364	27	426.2774429871204	637.0	577.0	7945	14	shSTN1
365	27	14353.593447293448	202.0	588.0	6599	12	shSTN1
365	27	14353.593447293448	219.0	634.0	9075	12	shSTN1
365	27	14353.593447293448	222.0	601.0	11987	12	shSTN1
365	27	14353.593447293448	223.0	674.0	11444	12	shSTN1
365	27	14353.593447293448	246.0	654.0	5629	12	shSTN1
365	27	14353.593447293448	264.0	639.0	5273	12	shSTN1
365	27	14353.593447293448	277.0	629.0	9537	12	shSTN1
365	27	14353.593447293448	282.0	650.0	8025	12	shSTN1
365	27	14353.593447293448	285.0	597.0	25326	12	shSTN1
365	27	14353.593447293448	286.0	668.0	5892	12	shSTN1
365	27	14353.593447293448	310.0	628.0	4877	12	shSTN1
365	27	14353.593447293448	324.0	633.0	6750	12	shSTN1
367	27	13043.567964816852	450.0	764.0	6859	27	shSTN1
367	27	13043.567964816852	479.0	739.0	7253	27	shSTN1
367	27	13043.567964816852	484.0	775.0	7894	27	shSTN1
367	27	13043.567964816852	484.0	794.0	7608	27	shSTN1
367	27	13043.567964816852	496.0	762.0	6215	27	shSTN1
367	27	13043.567964816852	504.0	780.0	7106	27	shSTN1
367	27	13043.567964816852	510.0	774.0	10711	27	shSTN1
367	27	13043.567964816852	512.0	746.0	7015	27	shSTN1
367	27	13043.567964816852	512.0	753.0	4714	27	shSTN1
367	27	13043.567964816852	513.0	820.0	13816	27	shSTN1
367	27	13043.567964816852	518.0	725.0	7814	27	shSTN1
367	27	13043.567964816852	522.0	711.0	6060	27	shSTN1
367	27	13043.567964816852	528.0	796.0	10636	27	shSTN1
367	27	13043.567964816852	530.0	800.0	8098	27	shSTN1
367	27	13043.567964816852	536.0	719.0	8532	27	shSTN1
367	27	13043.567964816852	548.0	804.0	5380	27	shSTN1
367	27	13043.567964816852	555.0	774.0	5981	27	shSTN1
367	27	13043.567964816852	555.0	800.0	6327	27	shSTN1
367	27	13043.567964816852	557.0	724.0	5536	27	shSTN1
367	27	13043.567964816852	559.0	810.0	8301	27	shSTN1
367	27	13043.567964816852	561.0	783.0	4987	27	shSTN1
367	27	13043.567964816852	578.0	758.0	4716	27	shSTN1
367	27	13043.567964816852	582.0	750.0	8935	27	shSTN1
367	27	13043.567964816852	598.0	788.0	7779	27	shSTN1
367	27	13043.567964816852	605.0	743.0	5855	27	shSTN1
367	27	13043.567964816852	609.0	788.0	7940	27	shSTN1
367	27	13043.567964816852	611.0	772.0	6641	27	shSTN1
371	28	209.13731593439482	457.0	377.0	6519	5	shSTN1
371	28	209.13731593439482	463.0	391.0	5923	5	shSTN1
371	28	209.13731593439482	499.0	388.0	4760	5	shSTN1
371	28	209.13731593439482	502.0	383.0	8190	5	shSTN1
371	28	209.13731593439482	519.0	315.0	4282	5	shSTN1
373	28	203.41931986762523	660.0	482.0	10146	4	shSTN1
373	28	203.41931986762523	689.0	461.0	5302	4	shSTN1
373	28	203.41931986762523	695.0	406.0	4480	4	shSTN1
373	28	203.41931986762523	701.0	440.0	5264	4	shSTN1
374	28	202.85506963107744	460.0	525.0	5215	3	shSTN1
374	28	202.85506963107744	482.0	491.0	12310	3	shSTN1
374	28	202.85506963107744	502.0	537.0	5855	3	shSTN1
377	28	204.0667326242889	789.0	661.0	4766	5	shSTN1
377	28	204.0667326242889	809.0	670.0	5676	5	shSTN1
377	28	204.0667326242889	851.0	715.0	5260	5	shSTN1
377	28	204.0667326242889	859.0	614.0	4792	5	shSTN1
377	28	204.0667326242889	865.0	650.0	6336	5	shSTN1
385	29	16667.569264196372	122.0	232.0	16788	12	shSTN1
385	29	16667.569264196372	142.0	240.0	12112	12	shSTN1
385	29	16667.569264196372	160.0	218.0	9560	12	shSTN1
385	29	16667.569264196372	170.0	250.0	21709	12	shSTN1
385	29	16667.569264196372	172.0	299.0	7069	12	shSTN1
385	29	16667.569264196372	176.0	255.0	11690	12	shSTN1
385	29	16667.569264196372	177.0	229.0	4755	12	shSTN1
385	29	16667.569264196372	199.0	210.0	12583	12	shSTN1
385	29	16667.569264196372	214.0	257.0	4693	12	shSTN1
385	29	16667.569264196372	222.0	254.0	4203	12	shSTN1
385	29	16667.569264196372	234.0	288.0	9096	12	shSTN1
385	29	16667.569264196372	238.0	264.0	8043	12	shSTN1
388	29	202.50502652890253	426.0	414.0	4103	2	shSTN1
388	29	202.50502652890253	502.0	447.0	6255	2	shSTN1
389	29	220.39589485055816	256.0	525.0	4024	1	shSTN1
391	29	202.6119041382923	603.0	621.0	8067	1	shSTN1
393	29	205.88071542904865	365.0	847.0	4119	3	shSTN1
393	29	205.88071542904865	374.0	762.0	4961	3	shSTN1
393	29	205.88071542904865	416.0	870.0	7684	3	shSTN1
394	29	211.72553085007507	63.0	804.0	4771	2	shSTN1
394	29	211.72553085007507	115.0	792.0	5020	2	shSTN1
395	29	204.22960838114244	501.0	858.0	6517	9	shSTN1
395	29	204.22960838114244	503.0	835.0	4029	9	shSTN1
395	29	204.22960838114244	517.0	909.0	7827	9	shSTN1
395	29	204.22960838114244	532.0	851.0	4119	9	shSTN1
395	29	204.22960838114244	565.0	871.0	8533	9	shSTN1
395	29	204.22960838114244	568.0	815.0	5285	9	shSTN1
395	29	204.22960838114244	572.0	836.0	4244	9	shSTN1
395	29	204.22960838114244	584.0	874.0	5941	9	shSTN1
395	29	204.22960838114244	613.0	875.0	7861	9	shSTN1
402	30	294.4802790912236	500.0	271.0	5411	6	shSTN1
402	30	294.4802790912236	502.0	351.0	4505	6	shSTN1
402	30	294.4802790912236	507.0	302.0	5259	6	shSTN1
402	30	294.4802790912236	522.0	355.0	4184	6	shSTN1
402	30	294.4802790912236	530.0	315.0	5657	6	shSTN1
402	30	294.4802790912236	538.0	404.0	4732	6	shSTN1
403	30	12961.675085826386	107.0	392.0	5638	21	shSTN1
403	30	12961.675085826386	119.0	396.0	11594	21	shSTN1
403	30	12961.675085826386	124.0	344.0	5260	21	shSTN1
403	30	12961.675085826386	129.0	392.0	9730	21	shSTN1
403	30	12961.675085826386	143.0	323.0	7727	21	shSTN1
403	30	12961.675085826386	145.0	318.0	9972	21	shSTN1
403	30	12961.675085826386	149.0	379.0	10512	21	shSTN1
403	30	12961.675085826386	149.0	457.0	12486	21	shSTN1
403	30	12961.675085826386	153.0	418.0	12759	21	shSTN1
403	30	12961.675085826386	154.0	407.0	8478	21	shSTN1
403	30	12961.675085826386	158.0	467.0	11038	21	shSTN1
403	30	12961.675085826386	165.0	403.0	7322	21	shSTN1
403	30	12961.675085826386	171.0	328.0	7800	21	shSTN1
403	30	12961.675085826386	175.0	316.0	7777	21	shSTN1
403	30	12961.675085826386	177.0	293.0	6320	21	shSTN1
403	30	12961.675085826386	177.0	392.0	8457	21	shSTN1
403	30	12961.675085826386	180.0	350.0	4598	21	shSTN1
403	30	12961.675085826386	191.0	414.0	12677	21	shSTN1
403	30	12961.675085826386	192.0	423.0	5908	21	shSTN1
403	30	12961.675085826386	204.0	366.0	10229	21	shSTN1
403	30	12961.675085826386	218.0	381.0	5987	21	shSTN1
404	30	324.91799007444166	361.0	446.0	5694	11	shSTN1
404	30	324.91799007444166	386.0	417.0	7421	11	shSTN1
404	30	324.91799007444166	386.0	490.0	6266	11	shSTN1
404	30	324.91799007444166	411.0	495.0	7817	11	shSTN1
404	30	324.91799007444166	421.0	432.0	7101	11	shSTN1
404	30	324.91799007444166	423.0	455.0	10294	11	shSTN1
404	30	324.91799007444166	436.0	471.0	4080	11	shSTN1
404	30	324.91799007444166	440.0	423.0	5137	11	shSTN1
404	30	324.91799007444166	455.0	421.0	10014	11	shSTN1
404	30	324.91799007444166	462.0	432.0	5001	11	shSTN1
404	30	324.91799007444166	471.0	441.0	15639	11	shSTN1
405	30	18808.20818953456	546.0	609.0	3918	1	shSTN1
407	30	14844.096018118613	798.0	615.0	4671	15	shSTN1
407	30	14844.096018118613	800.0	677.0	4810	15	shSTN1
407	30	14844.096018118613	810.0	563.0	6801	15	shSTN1
407	30	14844.096018118613	814.0	612.0	17971	15	shSTN1
407	30	14844.096018118613	825.0	677.0	5492	15	shSTN1
407	30	14844.096018118613	830.0	608.0	10098	15	shSTN1
407	30	14844.096018118613	832.0	559.0	5578	15	shSTN1
407	30	14844.096018118613	840.0	576.0	7557	15	shSTN1
407	30	14844.096018118613	841.0	605.0	12371	15	shSTN1
407	30	14844.096018118613	843.0	653.0	7329	15	shSTN1
407	30	14844.096018118613	863.0	606.0	4486	15	shSTN1
407	30	14844.096018118613	879.0	567.0	7511	15	shSTN1
407	30	14844.096018118613	899.0	602.0	9473	15	shSTN1
407	30	14844.096018118613	912.0	547.0	4667	15	shSTN1
407	30	14844.096018118613	921.0	604.0	8546	15	shSTN1
410	30	253.5174063995496	556.0	899.0	3975	1	shSTN1
