## ROI	Slice	EdU	X	Y	Cy5	FociPerCell	Condition
5	1	18706.68931111347	311.0	424.0	4400	26	Ctrl_Etoposide
5	1	18706.68931111347	316.0	454.0	10986	26	Ctrl_Etoposide
5	1	18706.68931111347	320.0	495.0	5246	26	Ctrl_Etoposide
5	1	18706.68931111347	342.0	466.0	6613	26	Ctrl_Etoposide
5	1	18706.68931111347	361.0	456.0	5545	26	Ctrl_Etoposide
7	1	664.9754184100418	137.0	708.0	4744	14	Ctrl_Etoposide
7	1	664.9754184100418	157.0	694.0	6847	14	Ctrl_Etoposide
7	1	664.9754184100418	166.0	722.0	7577	14	Ctrl_Etoposide
7	1	664.9754184100418	168.0	713.0	5121	14	Ctrl_Etoposide
7	1	664.9754184100418	190.0	690.0	4586	14	Ctrl_Etoposide
7	1	664.9754184100418	190.0	701.0	8333	14	Ctrl_Etoposide
7	1	664.9754184100418	203.0	734.0	4171	14	Ctrl_Etoposide
7	1	664.9754184100418	214.0	740.0	5119	14	Ctrl_Etoposide
7	1	664.9754184100418	227.0	744.0	5502	14	Ctrl_Etoposide
7	1	664.9754184100418	240.0	717.0	4404	14	Ctrl_Etoposide
7	1	664.9754184100418	243.0	730.0	4875	14	Ctrl_Etoposide
7	1	664.9754184100418	269.0	689.0	4515	14	Ctrl_Etoposide
7	1	664.9754184100418	272.0	715.0	6996	14	Ctrl_Etoposide
7	1	664.9754184100418	283.0	754.0	4585	14	Ctrl_Etoposide
8	1	291.08353743297806	442.0	797.0	4203	1	Ctrl_Etoposide
10	2	259.068527201853	279.0	147.0	5160	16	Ctrl_Etoposide
10	2	259.068527201853	283.0	149.0	5701	16	Ctrl_Etoposide
10	2	259.068527201853	308.0	144.0	4667	16	Ctrl_Etoposide
10	2	259.068527201853	311.0	129.0	3963	16	Ctrl_Etoposide
10	2	259.068527201853	318.0	159.0	6784	16	Ctrl_Etoposide
10	2	259.068527201853	318.0	177.0	6533	16	Ctrl_Etoposide
10	2	259.068527201853	320.0	187.0	7337	16	Ctrl_Etoposide
10	2	259.068527201853	326.0	115.0	4354	16	Ctrl_Etoposide
10	2	259.068527201853	341.0	182.0	6539	16	Ctrl_Etoposide
10	2	259.068527201853	356.0	184.0	9446	16	Ctrl_Etoposide
10	2	259.068527201853	403.0	122.0	5628	16	Ctrl_Etoposide
10	2	259.068527201853	404.0	113.0	4363	16	Ctrl_Etoposide
10	2	259.068527201853	412.0	151.0	6874	16	Ctrl_Etoposide
10	2	259.068527201853	419.0	124.0	4366	16	Ctrl_Etoposide
10	2	259.068527201853	426.0	121.0	4704	16	Ctrl_Etoposide
10	2	259.068527201853	440.0	117.0	6383	16	Ctrl_Etoposide
12	2	283.5092469368088	46.0	353.0	7723	20	Ctrl_Etoposide
12	2	283.5092469368088	70.0	392.0	4876	20	Ctrl_Etoposide
12	2	283.5092469368088	73.0	423.0	4057	20	Ctrl_Etoposide
12	2	283.5092469368088	76.0	287.0	5506	20	Ctrl_Etoposide
12	2	283.5092469368088	80.0	360.0	10227	20	Ctrl_Etoposide
12	2	283.5092469368088	82.0	430.0	4804	20	Ctrl_Etoposide
12	2	283.5092469368088	87.0	398.0	5901	20	Ctrl_Etoposide
12	2	283.5092469368088	89.0	303.0	7717	20	Ctrl_Etoposide
12	2	283.5092469368088	91.0	385.0	4579	20	Ctrl_Etoposide
12	2	283.5092469368088	95.0	296.0	5984	20	Ctrl_Etoposide
12	2	283.5092469368088	95.0	422.0	5148	20	Ctrl_Etoposide
12	2	283.5092469368088	95.0	434.0	5691	20	Ctrl_Etoposide
12	2	283.5092469368088	101.0	391.0	10418	20	Ctrl_Etoposide
12	2	283.5092469368088	115.0	323.0	4673	20	Ctrl_Etoposide
12	2	283.5092469368088	136.0	333.0	7661	20	Ctrl_Etoposide
12	2	283.5092469368088	142.0	395.0	4784	20	Ctrl_Etoposide
12	2	283.5092469368088	143.0	360.0	11548	20	Ctrl_Etoposide
12	2	283.5092469368088	152.0	342.0	4779	20	Ctrl_Etoposide
12	2	283.5092469368088	169.0	413.0	4893	20	Ctrl_Etoposide
12	2	283.5092469368088	172.0	372.0	5190	20	Ctrl_Etoposide
14	2	256.8254110421598	771.0	492.0	4532	1	Ctrl_Etoposide
15	2	269.86772056259446	771.0	492.0	4532	7	Ctrl_Etoposide
15	2	269.86772056259446	792.0	546.0	4962	7	Ctrl_Etoposide
15	2	269.86772056259446	803.0	480.0	3872	7	Ctrl_Etoposide
15	2	269.86772056259446	851.0	533.0	6970	7	Ctrl_Etoposide
15	2	269.86772056259446	871.0	454.0	7263	7	Ctrl_Etoposide
15	2	269.86772056259446	884.0	500.0	5090	7	Ctrl_Etoposide
15	2	269.86772056259446	885.0	485.0	4189	7	Ctrl_Etoposide
16	2	278.4177678204014	69.0	611.0	5776	19	Ctrl_Etoposide
16	2	278.4177678204014	77.0	634.0	6029	19	Ctrl_Etoposide
16	2	278.4177678204014	80.0	654.0	6966	19	Ctrl_Etoposide
16	2	278.4177678204014	92.0	647.0	9470	19	Ctrl_Etoposide
16	2	278.4177678204014	123.0	570.0	4675	19	Ctrl_Etoposide
16	2	278.4177678204014	129.0	627.0	9024	19	Ctrl_Etoposide
16	2	278.4177678204014	129.0	674.0	6136	19	Ctrl_Etoposide
16	2	278.4177678204014	139.0	671.0	4912	19	Ctrl_Etoposide
16	2	278.4177678204014	151.0	571.0	6643	19	Ctrl_Etoposide
16	2	278.4177678204014	155.0	641.0	4538	19	Ctrl_Etoposide
16	2	278.4177678204014	158.0	557.0	6064	19	Ctrl_Etoposide
16	2	278.4177678204014	165.0	660.0	5424	19	Ctrl_Etoposide
16	2	278.4177678204014	168.0	565.0	5476	19	Ctrl_Etoposide
16	2	278.4177678204014	179.0	586.0	7313	19	Ctrl_Etoposide
16	2	278.4177678204014	181.0	625.0	5280	19	Ctrl_Etoposide
16	2	278.4177678204014	197.0	559.0	5469	19	Ctrl_Etoposide
16	2	278.4177678204014	205.0	567.0	5283	19	Ctrl_Etoposide
16	2	278.4177678204014	211.0	663.0	5868	19	Ctrl_Etoposide
16	2	278.4177678204014	221.0	643.0	6011	19	Ctrl_Etoposide
19	2	269.4376056964842	276.0	816.0	7451	46	Ctrl_Etoposide
19	2	269.4376056964842	286.0	781.0	6654	46	Ctrl_Etoposide
19	2	269.4376056964842	289.0	818.0	16179	46	Ctrl_Etoposide
19	2	269.4376056964842	296.0	778.0	6087	46	Ctrl_Etoposide
19	2	269.4376056964842	299.0	841.0	13674	46	Ctrl_Etoposide
19	2	269.4376056964842	309.0	776.0	8226	46	Ctrl_Etoposide
19	2	269.4376056964842	309.0	818.0	11709	46	Ctrl_Etoposide
19	2	269.4376056964842	322.0	870.0	25710	46	Ctrl_Etoposide
19	2	269.4376056964842	324.0	779.0	5447	46	Ctrl_Etoposide
19	2	269.4376056964842	325.0	827.0	3943	46	Ctrl_Etoposide
19	2	269.4376056964842	326.0	865.0	5708	46	Ctrl_Etoposide
19	2	269.4376056964842	328.0	836.0	4339	46	Ctrl_Etoposide
19	2	269.4376056964842	329.0	848.0	10569	46	Ctrl_Etoposide
19	2	269.4376056964842	331.0	824.0	4316	46	Ctrl_Etoposide
19	2	269.4376056964842	334.0	745.0	15094	46	Ctrl_Etoposide
19	2	269.4376056964842	341.0	836.0	5029	46	Ctrl_Etoposide
19	2	269.4376056964842	342.0	846.0	10957	46	Ctrl_Etoposide
19	2	269.4376056964842	347.0	841.0	11367	46	Ctrl_Etoposide
19	2	269.4376056964842	353.0	848.0	11853	46	Ctrl_Etoposide
19	2	269.4376056964842	354.0	873.0	5769	46	Ctrl_Etoposide
19	2	269.4376056964842	364.0	845.0	5488	46	Ctrl_Etoposide
19	2	269.4376056964842	364.0	865.0	6993	46	Ctrl_Etoposide
19	2	269.4376056964842	365.0	729.0	5165	46	Ctrl_Etoposide
19	2	269.4376056964842	365.0	805.0	8129	46	Ctrl_Etoposide
19	2	269.4376056964842	367.0	757.0	4801	46	Ctrl_Etoposide
19	2	269.4376056964842	368.0	810.0	8939	46	Ctrl_Etoposide
19	2	269.4376056964842	368.0	870.0	7549	46	Ctrl_Etoposide
19	2	269.4376056964842	369.0	860.0	4407	46	Ctrl_Etoposide
19	2	269.4376056964842	375.0	735.0	4302	46	Ctrl_Etoposide
19	2	269.4376056964842	377.0	760.0	10870	46	Ctrl_Etoposide
19	2	269.4376056964842	378.0	789.0	4819	46	Ctrl_Etoposide
19	2	269.4376056964842	379.0	871.0	5810	46	Ctrl_Etoposide
19	2	269.4376056964842	385.0	760.0	13405	46	Ctrl_Etoposide
19	2	269.4376056964842	385.0	850.0	4688	46	Ctrl_Etoposide
19	2	269.4376056964842	386.0	787.0	6149	46	Ctrl_Etoposide
19	2	269.4376056964842	389.0	807.0	5462	46	Ctrl_Etoposide
19	2	269.4376056964842	394.0	758.0	4191	46	Ctrl_Etoposide
19	2	269.4376056964842	405.0	808.0	8283	46	Ctrl_Etoposide
19	2	269.4376056964842	406.0	796.0	5419	46	Ctrl_Etoposide
19	2	269.4376056964842	412.0	821.0	16567	46	Ctrl_Etoposide
19	2	269.4376056964842	412.0	825.0	10607	46	Ctrl_Etoposide
19	2	269.4376056964842	413.0	761.0	6081	46	Ctrl_Etoposide
19	2	269.4376056964842	417.0	811.0	13125	46	Ctrl_Etoposide
19	2	269.4376056964842	419.0	804.0	4862	46	Ctrl_Etoposide
19	2	269.4376056964842	420.0	755.0	5881	46	Ctrl_Etoposide
19	2	269.4376056964842	435.0	761.0	7970	46	Ctrl_Etoposide
20	3	319.4599816849817	752.0	141.0	6930	21	Ctrl_Etoposide
20	3	319.4599816849817	765.0	92.0	6903	21	Ctrl_Etoposide
20	3	319.4599816849817	779.0	58.0	4428	21	Ctrl_Etoposide
20	3	319.4599816849817	782.0	159.0	5135	21	Ctrl_Etoposide
20	3	319.4599816849817	786.0	70.0	6134	21	Ctrl_Etoposide
20	3	319.4599816849817	792.0	73.0	10486	21	Ctrl_Etoposide
20	3	319.4599816849817	796.0	84.0	3794	21	Ctrl_Etoposide
20	3	319.4599816849817	796.0	143.0	4256	21	Ctrl_Etoposide
20	3	319.4599816849817	799.0	164.0	11054	21	Ctrl_Etoposide
20	3	319.4599816849817	808.0	194.0	8152	21	Ctrl_Etoposide
20	3	319.4599816849817	811.0	141.0	3902	21	Ctrl_Etoposide
20	3	319.4599816849817	820.0	105.0	5830	21	Ctrl_Etoposide
20	3	319.4599816849817	825.0	130.0	5564	21	Ctrl_Etoposide
20	3	319.4599816849817	829.0	98.0	12652	21	Ctrl_Etoposide
20	3	319.4599816849817	829.0	172.0	4681	21	Ctrl_Etoposide
20	3	319.4599816849817	832.0	106.0	5022	21	Ctrl_Etoposide
20	3	319.4599816849817	836.0	128.0	6448	21	Ctrl_Etoposide
20	3	319.4599816849817	845.0	86.0	6896	21	Ctrl_Etoposide
20	3	319.4599816849817	857.0	41.0	4208	21	Ctrl_Etoposide
20	3	319.4599816849817	863.0	172.0	4161	21	Ctrl_Etoposide
20	3	319.4599816849817	874.0	126.0	6746	21	Ctrl_Etoposide
22	3	270.8972102043861	506.0	206.0	8356	2	Ctrl_Etoposide
22	3	270.8972102043861	583.0	224.0	5150	2	Ctrl_Etoposide
23	3	7113.771304087822	142.0	415.0	5834	25	Ctrl_Etoposide
23	3	7113.771304087822	147.0	424.0	7583	25	Ctrl_Etoposide
23	3	7113.771304087822	155.0	404.0	4387	25	Ctrl_Etoposide
23	3	7113.771304087822	175.0	385.0	7002	25	Ctrl_Etoposide
23	3	7113.771304087822	177.0	425.0	5671	25	Ctrl_Etoposide
23	3	7113.771304087822	199.0	356.0	4004	25	Ctrl_Etoposide
23	3	7113.771304087822	202.0	490.0	11632	25	Ctrl_Etoposide
23	3	7113.771304087822	214.0	359.0	4961	25	Ctrl_Etoposide
23	3	7113.771304087822	216.0	423.0	4379	25	Ctrl_Etoposide
23	3	7113.771304087822	219.0	415.0	5732	25	Ctrl_Etoposide
23	3	7113.771304087822	222.0	409.0	6270	25	Ctrl_Etoposide
23	3	7113.771304087822	226.0	384.0	5667	25	Ctrl_Etoposide
23	3	7113.771304087822	239.0	449.0	4651	25	Ctrl_Etoposide
23	3	7113.771304087822	242.0	425.0	9824	25	Ctrl_Etoposide
23	3	7113.771304087822	250.0	414.0	6171	25	Ctrl_Etoposide
23	3	7113.771304087822	251.0	448.0	3979	25	Ctrl_Etoposide
23	3	7113.771304087822	254.0	388.0	5039	25	Ctrl_Etoposide
23	3	7113.771304087822	259.0	394.0	4958	25	Ctrl_Etoposide
23	3	7113.771304087822	259.0	439.0	6322	25	Ctrl_Etoposide
23	3	7113.771304087822	272.0	470.0	7761	25	Ctrl_Etoposide
23	3	7113.771304087822	275.0	453.0	4640	25	Ctrl_Etoposide
23	3	7113.771304087822	280.0	487.0	8183	25	Ctrl_Etoposide
23	3	7113.771304087822	282.0	440.0	5559	25	Ctrl_Etoposide
23	3	7113.771304087822	300.0	468.0	5029	25	Ctrl_Etoposide
23	3	7113.771304087822	306.0	478.0	6258	25	Ctrl_Etoposide
24	3	267.50417120058034	670.0	440.0	5866	30	Ctrl_Etoposide
24	3	267.50417120058034	687.0	471.0	12363	30	Ctrl_Etoposide
24	3	267.50417120058034	692.0	385.0	4405	30	Ctrl_Etoposide
24	3	267.50417120058034	698.0	393.0	6541	30	Ctrl_Etoposide
24	3	267.50417120058034	705.0	410.0	4848	30	Ctrl_Etoposide
24	3	267.50417120058034	711.0	399.0	7038	30	Ctrl_Etoposide
24	3	267.50417120058034	720.0	374.0	9725	30	Ctrl_Etoposide
24	3	267.50417120058034	721.0	402.0	4820	30	Ctrl_Etoposide
24	3	267.50417120058034	721.0	434.0	6722	30	Ctrl_Etoposide
24	3	267.50417120058034	725.0	456.0	7091	30	Ctrl_Etoposide
24	3	267.50417120058034	726.0	496.0	5757	30	Ctrl_Etoposide
24	3	267.50417120058034	729.0	476.0	8989	30	Ctrl_Etoposide
24	3	267.50417120058034	732.0	485.0	4477	30	Ctrl_Etoposide
24	3	267.50417120058034	733.0	452.0	6236	30	Ctrl_Etoposide
24	3	267.50417120058034	736.0	473.0	6059	30	Ctrl_Etoposide
24	3	267.50417120058034	742.0	381.0	7634	30	Ctrl_Etoposide
24	3	267.50417120058034	748.0	435.0	4698	30	Ctrl_Etoposide
24	3	267.50417120058034	756.0	385.0	7848	30	Ctrl_Etoposide
24	3	267.50417120058034	758.0	419.0	9870	30	Ctrl_Etoposide
24	3	267.50417120058034	758.0	440.0	12701	30	Ctrl_Etoposide
24	3	267.50417120058034	763.0	490.0	5231	30	Ctrl_Etoposide
24	3	267.50417120058034	768.0	426.0	4261	30	Ctrl_Etoposide
24	3	267.50417120058034	781.0	430.0	4346	30	Ctrl_Etoposide
24	3	267.50417120058034	791.0	375.0	7069	30	Ctrl_Etoposide
24	3	267.50417120058034	809.0	454.0	6014	30	Ctrl_Etoposide
24	3	267.50417120058034	813.0	393.0	4184	30	Ctrl_Etoposide
24	3	267.50417120058034	822.0	379.0	4248	30	Ctrl_Etoposide
24	3	267.50417120058034	822.0	410.0	6727	30	Ctrl_Etoposide
24	3	267.50417120058034	838.0	442.0	6011	30	Ctrl_Etoposide
24	3	267.50417120058034	841.0	423.0	6551	30	Ctrl_Etoposide
25	3	262.2394823353169	102.0	783.0	7268	12	Ctrl_Etoposide
25	3	262.2394823353169	131.0	880.0	6169	12	Ctrl_Etoposide
25	3	262.2394823353169	134.0	870.0	4672	12	Ctrl_Etoposide
25	3	262.2394823353169	141.0	783.0	6418	12	Ctrl_Etoposide
25	3	262.2394823353169	153.0	845.0	5474	12	Ctrl_Etoposide
25	3	262.2394823353169	156.0	888.0	7719	12	Ctrl_Etoposide
25	3	262.2394823353169	157.0	867.0	4235	12	Ctrl_Etoposide
25	3	262.2394823353169	161.0	811.0	4531	12	Ctrl_Etoposide
25	3	262.2394823353169	199.0	875.0	4452	12	Ctrl_Etoposide
25	3	262.2394823353169	218.0	855.0	4513	12	Ctrl_Etoposide
25	3	262.2394823353169	223.0	874.0	4542	12	Ctrl_Etoposide
25	3	262.2394823353169	236.0	875.0	4399	12	Ctrl_Etoposide
26	3	259.7267321200511	328.0	877.0	4958	10	Ctrl_Etoposide
26	3	259.7267321200511	333.0	915.0	6673	10	Ctrl_Etoposide
26	3	259.7267321200511	342.0	818.0	5899	10	Ctrl_Etoposide
26	3	259.7267321200511	344.0	902.0	5891	10	Ctrl_Etoposide
26	3	259.7267321200511	352.0	899.0	5537	10	Ctrl_Etoposide
26	3	259.7267321200511	375.0	784.0	4262	10	Ctrl_Etoposide
26	3	259.7267321200511	406.0	904.0	6286	10	Ctrl_Etoposide
26	3	259.7267321200511	418.0	830.0	5154	10	Ctrl_Etoposide
26	3	259.7267321200511	419.0	771.0	5162	10	Ctrl_Etoposide
26	3	259.7267321200511	423.0	886.0	4317	10	Ctrl_Etoposide
28	4	14319.387662369734	38.0	243.0	8428	17	Ctrl_Etoposide
28	4	14319.387662369734	48.0	351.0	5616	17	Ctrl_Etoposide
28	4	14319.387662369734	54.0	221.0	5375	17	Ctrl_Etoposide
28	4	14319.387662369734	61.0	269.0	3956	17	Ctrl_Etoposide
28	4	14319.387662369734	65.0	379.0	5136	17	Ctrl_Etoposide
28	4	14319.387662369734	72.0	302.0	5094	17	Ctrl_Etoposide
28	4	14319.387662369734	75.0	321.0	4527	17	Ctrl_Etoposide
28	4	14319.387662369734	77.0	312.0	4378	17	Ctrl_Etoposide
28	4	14319.387662369734	85.0	347.0	5913	17	Ctrl_Etoposide
28	4	14319.387662369734	87.0	207.0	3894	17	Ctrl_Etoposide
28	4	14319.387662369734	87.0	309.0	3937	17	Ctrl_Etoposide
28	4	14319.387662369734	99.0	360.0	3907	17	Ctrl_Etoposide
28	4	14319.387662369734	107.0	212.0	4946	17	Ctrl_Etoposide
28	4	14319.387662369734	123.0	246.0	4098	17	Ctrl_Etoposide
28	4	14319.387662369734	130.0	235.0	3772	17	Ctrl_Etoposide
28	4	14319.387662369734	135.0	329.0	4675	17	Ctrl_Etoposide
28	4	14319.387662369734	148.0	246.0	3791	17	Ctrl_Etoposide
29	4	384.2926193167	203.0	374.0	4195	3	Ctrl_Etoposide
29	4	384.2926193167	220.0	343.0	5751	3	Ctrl_Etoposide
29	4	384.2926193167	263.0	337.0	6780	3	Ctrl_Etoposide
31	4	290.9629579467732	413.0	588.0	3596	1	Ctrl_Etoposide
33	4	17452.349335302806	793.0	623.0	4736	5	Ctrl_Etoposide
33	4	17452.349335302806	825.0	617.0	6732	5	Ctrl_Etoposide
33	4	17452.349335302806	838.0	612.0	3997	5	Ctrl_Etoposide
33	4	17452.349335302806	883.0	646.0	3793	5	Ctrl_Etoposide
33	4	17452.349335302806	886.0	717.0	4884	5	Ctrl_Etoposide
34	4	15581.891305362393	507.0	695.0	5321	15	Ctrl_Etoposide
34	4	15581.891305362393	516.0	689.0	5030	15	Ctrl_Etoposide
34	4	15581.891305362393	529.0	653.0	3869	15	Ctrl_Etoposide
34	4	15581.891305362393	537.0	676.0	6738	15	Ctrl_Etoposide
34	4	15581.891305362393	542.0	749.0	3909	15	Ctrl_Etoposide
34	4	15581.891305362393	545.0	727.0	4590	15	Ctrl_Etoposide
34	4	15581.891305362393	549.0	664.0	5777	15	Ctrl_Etoposide
34	4	15581.891305362393	551.0	644.0	3950	15	Ctrl_Etoposide
34	4	15581.891305362393	551.0	727.0	5134	15	Ctrl_Etoposide
34	4	15581.891305362393	553.0	758.0	4451	15	Ctrl_Etoposide
34	4	15581.891305362393	583.0	717.0	3917	15	Ctrl_Etoposide
34	4	15581.891305362393	587.0	795.0	4404	15	Ctrl_Etoposide
34	4	15581.891305362393	589.0	668.0	4264	15	Ctrl_Etoposide
34	4	15581.891305362393	598.0	705.0	5336	15	Ctrl_Etoposide
34	4	15581.891305362393	626.0	771.0	4269	15	Ctrl_Etoposide
35	4	279.38732394366195	123.0	907.0	5730	25	Ctrl_Etoposide
35	4	279.38732394366195	130.0	891.0	9559	25	Ctrl_Etoposide
35	4	279.38732394366195	140.0	924.0	6538	25	Ctrl_Etoposide
35	4	279.38732394366195	144.0	889.0	5238	25	Ctrl_Etoposide
35	4	279.38732394366195	146.0	872.0	6001	25	Ctrl_Etoposide
35	4	279.38732394366195	149.0	898.0	6229	25	Ctrl_Etoposide
35	4	279.38732394366195	153.0	927.0	5240	25	Ctrl_Etoposide
35	4	279.38732394366195	158.0	912.0	4810	25	Ctrl_Etoposide
35	4	279.38732394366195	170.0	881.0	7910	25	Ctrl_Etoposide
35	4	279.38732394366195	173.0	914.0	5241	25	Ctrl_Etoposide
35	4	279.38732394366195	173.0	929.0	4330	25	Ctrl_Etoposide
35	4	279.38732394366195	176.0	907.0	7495	25	Ctrl_Etoposide
35	4	279.38732394366195	190.0	928.0	6602	25	Ctrl_Etoposide
35	4	279.38732394366195	196.0	851.0	5351	25	Ctrl_Etoposide
35	4	279.38732394366195	196.0	874.0	4387	25	Ctrl_Etoposide
35	4	279.38732394366195	199.0	929.0	5407	25	Ctrl_Etoposide
35	4	279.38732394366195	206.0	889.0	5382	25	Ctrl_Etoposide
35	4	279.38732394366195	209.0	930.0	4392	25	Ctrl_Etoposide
35	4	279.38732394366195	210.0	864.0	5631	25	Ctrl_Etoposide
35	4	279.38732394366195	216.0	932.0	7390	25	Ctrl_Etoposide
35	4	279.38732394366195	221.0	886.0	6065	25	Ctrl_Etoposide
35	4	279.38732394366195	232.0	874.0	9760	25	Ctrl_Etoposide
35	4	279.38732394366195	241.0	889.0	5821	25	Ctrl_Etoposide
35	4	279.38732394366195	242.0	913.0	4051	25	Ctrl_Etoposide
35	4	279.38732394366195	243.0	926.0	5886	25	Ctrl_Etoposide
36	5	394.3851060007186	682.0	53.0	4077	4	Ctrl_Etoposide
36	5	394.3851060007186	726.0	119.0	4750	4	Ctrl_Etoposide
36	5	394.3851060007186	731.0	109.0	4053	4	Ctrl_Etoposide
36	5	394.3851060007186	753.0	180.0	4996	4	Ctrl_Etoposide
37	5	15341.517169290988	491.0	311.0	7114	34	Ctrl_Etoposide
37	5	15341.517169290988	491.0	327.0	4597	34	Ctrl_Etoposide
37	5	15341.517169290988	496.0	289.0	5930	34	Ctrl_Etoposide
37	5	15341.517169290988	499.0	335.0	7767	34	Ctrl_Etoposide
37	5	15341.517169290988	506.0	348.0	6968	34	Ctrl_Etoposide
37	5	15341.517169290988	513.0	293.0	4385	34	Ctrl_Etoposide
37	5	15341.517169290988	514.0	305.0	4366	34	Ctrl_Etoposide
37	5	15341.517169290988	518.0	337.0	4091	34	Ctrl_Etoposide
37	5	15341.517169290988	534.0	282.0	3967	34	Ctrl_Etoposide
37	5	15341.517169290988	536.0	361.0	7855	34	Ctrl_Etoposide
37	5	15341.517169290988	537.0	332.0	4093	34	Ctrl_Etoposide
37	5	15341.517169290988	541.0	258.0	5694	34	Ctrl_Etoposide
37	5	15341.517169290988	550.0	226.0	4446	34	Ctrl_Etoposide
37	5	15341.517169290988	553.0	263.0	4652	34	Ctrl_Etoposide
37	5	15341.517169290988	557.0	303.0	7677	34	Ctrl_Etoposide
37	5	15341.517169290988	561.0	205.0	5680	34	Ctrl_Etoposide
37	5	15341.517169290988	567.0	322.0	3930	34	Ctrl_Etoposide
37	5	15341.517169290988	571.0	247.0	4022	34	Ctrl_Etoposide
37	5	15341.517169290988	578.0	323.0	4776	34	Ctrl_Etoposide
